2024-04-22 14:01:20,764 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-04-22 14:01:20,764 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-04-22 14:01:21,199 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-22 14:01:21,203 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-22 14:01:21,204 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-22 14:01:21,204 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-22 14:01:22,127 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:22,128 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:22,128 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-22 14:01:22,128 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:22,129 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:25,105 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent j1 to child j2 failed
2024-04-22 14:01:39,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem8
2024-04-22 14:01:39,028 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem8
2024-04-22 14:01:39,029 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem8
2024-04-22 14:01:39,029 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 14:01:39,030 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 14:01:39,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,030 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,031 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,033 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem8
2024-04-22 14:01:39,034 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem8
